artist_id,Name,Type,Popularity,Genres,Followers
5rIqOJspxDq89aBBCUda1X,Smokie,artist,53,,610834
0pTxCwjrb9mfMx8fVgOT8X,Chicos de Barrio,artist,52,"cumbia, cumbia lagunera, musica coahuilense",187034
13UhfW7GPizrArBwq7ugps,Rich Mullins,artist,38,"christian alternative rock, christian music",105115
6EFL6smxzRtpwlQvZFldUc,3rd Bass,artist,28,east coast hip hop,135334
2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,artist,63,"pop rock, post-grunge",1062824
5ZGDxHhju6eE8ja4IyGe87,Margaret Whiting,artist,38,torch song,27687
6UfoTQXaV3DuqtDVjZIxwZ,Cheryl Lynn,artist,50,"classic soul, disco, funk, minneapolis sound, post-disco, quiet storm, soul, urban contemporary",258239
5xWPOujQqd4wXyB08slZ9Z,Peter Cetera,artist,57,soft rock,981800
3yEnArbNHyTCwMRvD9SBy4,Wolfmother,artist,55,"alternative rock, australian psych, garage rock, modern blues rock, modern rock, rock",936727
2Tk0pWxTuQgnE5nsUexrLr,Jean Knight,artist,45,"new orleans soul, southern soul",27199
3tasoNLQ6d3uNBGrC1LEOD,Zero Boys,artist,27,"anarcho-punk, hardcore punk, punk",30367
2lxX1ivRYp26soIavdG9bX,The Yardbirds,artist,43,"album rock, blues rock, british blues, british invasion, classic rock, country rock, folk rock, hard rock, psychedelic rock, rock, singer-songwriter",952885
5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,artist,67,"alternative metal, nu metal, post-grunge",4546239
1lGt9WgdYGpMnmwGkcCm05,Stanley Clarke,artist,39,"electric bass, jazz, jazz funk, jazz fusion",142098
01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,artist,63,"chicago rap, conscious hip hop, hip hop, political hip hop, pop rap, rap, southern hip hop",1859488
1E4r4z7ivGUcSAnCbINJ9v,Drowning Pool,artist,59,"alternative metal, nu metal, post-grunge, rap metal",1989724
12bBoCZdPZbBEq1xHT0heD,Rebecca Lynn Howard,artist,19,country dawn,36232
1jteNNEz2fLM4pF5ezFr5f,Buck-O-Nine,artist,27,"ska, ska punk",37332
5NDMothbpdpq2xHqSjrrWn,Faith Evans,artist,61,"contemporary r&b, hip pop, r&b, urban contemporary",1617799
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,artist,41,,45759
2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,artist,55,"chicago soul, classic soul, funk, soul",1088602
2QWIScpFDNxmS6ZEMIUvgm,Julieta Venegas,artist,70,"cantautora mexicana, latin alternative, latin pop, latin rock, rock en espanol",2310259
7jRyFLjyhGjDOO89kUAqwQ,The Ejected,artist,17,"oi, uk82",10852
7E5taE9LniGvMzEHpiOupV,The Jimmy Castor Bunch,artist,26,rare groove,31862
3zTOe1BtyTkwNvYZOxXktX,Joe,artist,60,"contemporary r&b, r&b, urban contemporary",1849259
2FjkZT851ez950cyPjeYid,Bobby McFerrin,artist,53,a cappella,232165
6G6iuvTHT1XHUEOw5sbQYm,Hurricane,artist,26,glam metal,50032
0Rrl4hJQjRAbGtiEwAqS5N,Alexandre Pires,artist,56,"axe, pagode, pagode novo",650785
6RWnslEkqboHbDg0OUabe5,Mandrill,artist,30,"classic soul, funk, jazz funk, latin afrobeat, p funk, soul jazz",83416
2Uuon75BhnuuxdKLYn4wHn,Eddie Kendricks,artist,36,"classic soul, disco, funk, motown, p funk, quiet storm, soul",306982
0zfT626RwO6zN3RDYeRit5,Black Label Society,artist,55,"alternative metal, groove metal, hard rock, metal, nu metal",1656514
5JqX1glXPg6428ubI1w72i,The Dresden Dolls,artist,51,"boston rock, dark cabaret, piano rock, steampunk",225417
0BrPKSAeplwezYR1T2DF9s,Yung Berg,artist,44,chicago rap,49255
3ayds6VIVBx3CU5NSNCDbq,Jacques Dutronc,artist,45,"chanson, ye ye",171066
75d2SGqtUsggybmf1BlbPd,The Whites,artist,28,,4893
5fikk4h5qbEebqK2Fc6e48,En Vogue,artist,53,"contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",1379745
1OzPxKCB5R3MLxvkdGN03X,Climax,artist,26,bubblegum pop,11749
6g0Wah2YFtb1rFgKhUktlo,Raphael Saadiq,artist,47,"funk, neo soul, soul",546589
72NXpYBIaTfEeAAsxXLs0P,Tony Orlando & Dawn,artist,44,"adult standards, bubblegum pop, classic country pop, soft rock",159226
2S8nYaxyItH72O4dhRWTPq,MC 900 Ft. Jesus,artist,22,industrial hip hop,11852
02Xpf8IlAGeelWAQZP33kQ,Boy Meets Girl,artist,43,new wave pop,32908
0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.,artist,55,"disco, minneapolis sound, synthpop",136175
6Hd3xhv1sj3rlojjvGLkGR,Black Box Recorder,artist,44,britpop,78613
0hYxQe3AK5jBPCr5MumLHD,Sugarland,artist,52,"contemporary country, country, country dawn, country road",1894081
2Mf99N2VcDEcVuocyBLhyC,Greg Laswell,artist,39,acoustic pop,121865
3fRV5Jo7lNKhRSx4C3sLMZ,Fischer-Z,artist,36,zolo,32643
2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,artist,58,"new wave pop, soft rock, yacht rock",357310
3CEdEF8RsuL3hAFJaujvr0,Etta Jones,artist,45,"adult standards, vocal jazz",221690
4fxdqujwhb2NIQyr7qnnPX,Kitty Wells,artist,38,"classic country pop, nashville sound, traditional country",132544
4BYxqVkZyFjtik7crYLg5Q,Chris Young,artist,63,"contemporary country, country, country road",2751471
0zGM73sadbAOBLev02P8LO,Monica Naranjo,artist,54,"latin arena pop, latin pop, mexican pop, spanish pop, spanish pop rock",787123
46Unp6DY3Zmy7QS1Fx47yq,Hank Locklin,artist,36,nashville sound,80824
3mFM4GwCwLD0296KrCQkoD,Felt,artist,24,psychedelic blues-rock,16930
69k2JfIQxMpBbc1wtmHWZY,Will Downing,artist,37,"contemporary r&b, neo soul, quiet storm, smooth soul, urban contemporary",228684
7vWlb4pM85jCHvV771qZZW,Tony! Toni! Toné!,artist,51,"contemporary r&b, new jack swing, r&b, urban contemporary",1025629
5jNGQ7VOU87x5402JjhTtd,Deniece Williams,artist,48,"contemporary r&b, disco, funk, motown, post-disco, quiet storm, soul, urban contemporary",462888
0LbLWjaweRbO4FDKYlbfNt,Kaiser Chiefs,artist,55,modern rock,1307297
7jrRQZg4FZq6dwpi3baKcu,Raul Seixas,artist,59,"mpb, psicodelia brasileira, rock baiano, rock nacional brasileiro",2225728
50xejJlMNloQ4PUB7lGP9h,Indeep,artist,44,post-disco,21021
1FE0rls8gfQT3laAeRYNgl,Loretta Lynn,artist,53,"classic country pop, country, nashville sound",765336
4jL1usPiGDK8TD46zJP4gu,Michael Martin Murphey,artist,40,"classic country pop, cowboy western, new mexico music, outlaw country",43832
7cFHCaii8AgdXSOXVf0lAo,Ekoostik Hookah,artist,24,jam band,26763
4Icvbp9RDt5aY2TWDOVDsr,Afroman,artist,55,comedy rap,454589
1UhC1mCcd9SFXLibHhMX61,Kurt Elling,artist,37,"contemporary vocal jazz, vocal jazz",75458
6o3v1RDHCgICZ7I4y1BtJI,Los Toreros Muertos,artist,42,"latin alternative, latin rock, rock en espanol, spanish new wave",215623
5Y4g6bsYzlhsC6jRDQnN4a,Edie Brickell,artist,33,lilith,58910
0Ma8KxtvoIDSU5fHtuTS9F,The Vogues,artist,34,"bubblegum pop, classic garage rock, sunshine pop",66248
6XwwFnewNgWp81MYMK8zLq,Edward Maya,artist,63,"romanian house, romanian pop",253989
7038Bglq6YmpBu6wPvQJiz,Oleander,artist,33,"post-grunge, sacramento indie",58831
4PKAg3S6JyEG8N9wgjD0fu,Smoking Popes,artist,29,chicago punk,24441
5JsdVATHNPE0XdMFMRoSuf,Texas,artist,54,"new romantic, new wave pop, scottish rock",503901
4tMZahYVKJdjbC1GHVtNnV,Tantric,artist,39,"alternative metal, nu metal, post-grunge",211847
4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,artist,67,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter",2000315
7fWgqc4HJi3pcHhK8hKg2p,Dope,artist,52,"alternative metal, industrial metal, nu metal",771122
7tLLSEaHMMJPbsYAz8MkEw,Blue Magic,artist,38,"classic soul, funk, motown, philly soul, quiet storm, soul, southern soul",242990
53jXEVVJtpaWVQ3ffvhDtl,Betty Everett,artist,36,"chicago soul, classic soul, doo-wop, rhythm and blues, southern soul",31275
6uNjT2PKDfR7t48JKhajkh,Richie Sambora,artist,35,glam metal,208983
7jFaoqWPhYLrKzjzlpXmUO,David Banner,artist,47,"conscious hip hop, crunk, dirty south rap, mississippi hip hop, southern hip hop",829190
4VnomLtKTm9Ahe1tZfmZju,Jackie Wilson,artist,53,"chicago soul, classic soul, rock-and-roll, soul",444089
1QqtUGvZnULbTYLj6y69vO,Witchfinder General,artist,27,"doom metal, nwobhm, uk doom metal",49241
7G6hXrjGpi6I7waNl4wxAk,J. Holiday,artist,47,"contemporary r&b, hip pop, r&b, southern hip hop, urban contemporary",1577790
0rKnxuiIepvjtMmrYYV2VA,Stacy Lattisaw,artist,33,"contemporary r&b, disco, funk, new jack swing, post-disco, quiet storm, urban contemporary",179878
2URqJkDiySO0FRiAUq75FV,Rachid Taha,artist,43,"belly dance, classic arab pop, rai",173198
1uFixbBAduJkFAeRKznkvW,Albert Collins,artist,43,"acoustic blues, blues, blues rock, electric blues, modern blues, texas blues, traditional blues",192672
5bpiFjU6CnEErF1C8gBqvG,Jeff Wayne,artist,38,,34337
6rcAg2UgXIlbFQIHWq4eGE,Pressha,artist,15,contemporary r&b,4648
6DCIj8jNaNpBz8e5oKFPtp,The Cars,artist,62,"album rock, classic rock, hard rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, power pop, rock, singer-songwriter, soft rock, synthpop",1796725
7rZNSLWMjTbwdLNskFbzFf,Sugababes,artist,55,"dance pop, europop, girl group, talent show",687781
3xmUdkZUQbtMM62XP4nnb6,Fred Neil,artist,32,"american folk revival, brill building pop, singer-songwriter",34653
59luKpdal8UwxcuLJNoKwS,Scritti Politti,artist,31,"new romantic, new wave pop, sophisti-pop, synthpop",100386
1bsGJW4NXgXaHzD2Lpk7if,Maurane,artist,34,"chanson, french pop",166710
3dnH7fdVm2X07MK6Fkbhbt,Gwar,artist,40,"comic metal, groove metal, industrial metal, nu metal, old school thrash, virginia metal, virginia punk",230275
6c4sUNBgdonFJz8Kx2VsGz,Madcon,artist,59,norwegian hip hop,429538
3PrFCybHMqrcPls31JxoIl,Johnny Burnette,artist,35,"doo-wop, rock-and-roll, rockabilly",56434
6xKQ3GOnt3gjzja4IcLyg4,Mikey Dread,artist,32,"dub, old school dancehall, reggae, roots reggae",71436
78udmCDNaDu5jqfVnBqwia,Melissa Manchester,artist,37,"soft rock, yacht rock",218800
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,artist,64,"dance pop, neo mellow, pop",2477982
08Ld63UgKrJ0nZnCkzHtzc,Project Pat,artist,63,"crunk, dirty south rap, gangster rap, memphis hip hop, trap",815312
2bcrMsFlF632EQ6VZERWFu,The Bravery,artist,46,"dance-punk, indie rock, indietronica, modern rock",253820
3MIwMeYV8vmgQFbbRiJTp2,Jeannie C. Riley,artist,40,classic country pop,77295
0OraDGrDGEuqJ2d7250K1i,Doug Supernaw,artist,27,"classic country pop, country, country road, deep contemporary country",92733
61awhbNK16ku1uQyXRsQj5,Thursday,artist,43,"emo, new jersey hardcore, pop punk, post-hardcore, screamo",204571
3hozsZ9hqNq7CoBGYNlFTz,OK Go,artist,50,"chicago indie, modern rock, permanent wave",511661
6BXionV4R0BunrFpSwIMUK,Britt Nicole,artist,46,"ccm, cedm, christian alternative rock, christian music",368294
2s6JabvZdqVQhfOsaxCSFX,Bert Kaempfert,artist,46,"ballroom, easy listening",81718
1SZMaiNHfdUuU0qZKZ6y62,Newsboys,artist,54,"ccm, christian alternative rock, christian music",1151338
3l02WF362j1oHOurzuseBv,Steel Panther,artist,46,"comic, comic metal, glam metal, sleaze rock",524808
6EHdKd4m8DzNf9NhVeJSVI,Ohio Express,artist,28,"bubblegum pop, classic garage rock",29466
0TcYeHEK9sBtv7xPbKhzHz,Chumbawamba,artist,51,anarcho-punk,113949
27o6v2N3H2YW2EPZjAMn0t,Glenn Jones,artist,38,"new jack smooth, new jack swing",45710
1qqNkaZGPRMuPsbyff8zQg,Gorky Park,artist,21,classic russian rock,12647
4tWFXbJnjC9lM3UzmOpUiR,The Detroit Cobras,artist,32,"detroit rock, garage rock, punk blues",56634
3UaJz1tq0BBPzJBPgkBarb,Erich Wolfgang Korngold,artist,33,"classic soundtrack, early modern classical",14338
4d2dDZ4kx0YKLfEuSQ18H0,Bonnie Guitar,artist,20,,3123
0le01dl1WllSHhjEXRl4in,Tamia,artist,58,"canadian pop, contemporary r&b, hip pop, r&b, urban contemporary",1671863
0n5eyZr2XjOLUODPGZrlLB,Steve Goodman,artist,25,"american folk revival, country rock, folk, singer-songwriter",22872
1Mt6JeVWV9Tvgk8ercp5O9,Juan Carlos Baglietto,artist,43,"argentine rock, folklore argentino, rock nacional",139823
3Y9xnCbmXGhmpJymwpnxCz,Crispian St. Peters,artist,28,british invasion,16133
4o0pNHbyj36LPvukNqEug0,The Maine,artist,53,"neon pop punk, pop emo, pop punk, tempe indie",563051
6gkWznnJkdkwRPVcmnrays,Sister Sledge,artist,54,"disco, funk, philly soul, quiet storm, soul",634943
4uYwLU7k03RCQSRXGtQGg0,Orgy,artist,45,"alternative metal, electronic rock, industrial metal, industrial rock, nu metal, post-grunge",337089
1sAkg8871iPVI0wPbOfIZa,Fairground Attraction,artist,37,new wave pop,38065
6R9Mv0bgGE4Tqxna1q5Mrj,Roy Ayers,artist,47,"funk, jazz funk, jazz vibraphone, p funk",226562
4akybxRTGHJZ1DXjLhJ1qu,Kirk Franklin,artist,59,"gospel, gospel r&b",1675289
1sPuAjy8SuvfwXNVgt52jg,Emilia,artist,39,,15862
3K2zB87GZv1krx031en5VA,La Roux,artist,60,"alternative dance, electropop, indietronica, neo-synthpop",643585
3C6chBmZ9wzisBhoh8G2nK,Naked Eyes,artist,47,"new romantic, new wave pop, synthpop",168223
15CMKIUPCTqlhDIDzUdx5p,Karla Devito,artist,21,,2355
6bGcpvHbRHg8s0wiNyIZK1,Kula Shaker,artist,42,britpop,232904
01WjpKiWVNurV5hjIadB8C,Filter,artist,50,"alternative metal, alternative rock, grunge, industrial metal, nu metal, post-grunge",529542
60ciIY5MouLc2Y9n34DJdA,Ledisi,artist,43,"contemporary r&b, neo soul, r&b, urban contemporary",630320
10flBVEy5MiUXOJWTaFsyL,Jellyfish,artist,30,"beatlesque, jangle pop, power pop, underground power pop",46969
6OXILsPD4WNJ7XiGMAkCWa,Bad Boys Blue,artist,49,new italo disco,334333
1xeZcY93inQY14LWwnxd5G,Evan And Jaron,artist,31,pop rock,21364
0Upmz8QvuLAkKAfRlJYWTL,Split Enz,artist,43,"classic nz pop, kiwi rock, zolo",180536
5LCDv4TvYRQD5ehflOBEh4,Wilfrido Vargas,artist,50,"merengue, tropical",478436
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,artist,74,"atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap",2900220
1UzZshvhiJj0LyztRWC2JH,Fehlfarben,artist,28,"german punk, neue deutsche welle",25892
6G39Gakqv1r26pZzijSWti,George Hamilton IV,artist,32,traditional country,17335
3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,artist,60,"album rock, british blues, classic rock, glam metal, hard rock, metal, rock",2925334
0o0rlxlC3ApLWsxFkUjMXc,Ziggy Marley,artist,53,"reggae, roots reggae",1209004
4gIdjgLlvgEOz7MexDZzpM,Status Quo,artist,55,"blues rock, british blues, glam rock",780691
2XJzOLYV2mF5K2JfUhJEK0,Chris Knight,artist,36,"classic texas country, red dirt",94194
1tpXaFf2F55E7kVJON4j4G,Black Rebel Motorcycle Club,artist,48,"alternative rock, garage rock, garage rock revival, modern blues rock, permanent wave",551015
479Yp6DvyXoIaCssAxB4QR,Murray Head,artist,48,new wave pop,37425
16HLVuiCN8iGYhBca7lsqE,Martin Sexton,artist,28,alternative americana,29875
3u4GbCOWNszEqm4Vzv7liB,Litzy,artist,42,mexican pop,227478
0iGmfKLgK5eSMgHp8YgLnS,Santa Esmeralda,artist,41,,42776
1n1k5yFQxYhohOmSWVmTo6,Enrico Macias,artist,42,,74363
2HALYSe657tNJ1iKVXP2xA,Johnny Hallyday,artist,56,"chanson, french pop, ye ye",1290478
0uNC9XuH437fKCCMuzvSks,Ricky Skaggs,artist,45,"bluegrass, bluegrass gospel, classic country pop, country rock, mandolin, old-time, progressive bluegrass",128519
1Tzu45aHnn0Xz4msfhHRW1,Gazebo,artist,42,italo disco,74485
6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,artist,62,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1362738
3FjdJbt6Myq32uv7P4owM1,Invisible,artist,41,"argentine rock, rock nacional",195261
5rYsQRgDxgTosxmKx1OTux,Dexter Freebish,artist,19,grunge pop,7173
4mYFgEjpQT4IKOrjOUKyXu,Wheatus,artist,60,pop rock,204603
7J77vP6EbI63lB3snZeRj4,Dick Dale & His Del-Tones,artist,37,surf music,52546
0v2Y5jwtcv8LiWNTRls1KM,Ester Dean,artist,49,,53577
2OqENqJFXPORP4BUGnu2Qq,Youngbloodz,artist,44,"atl hip hop, crunk, dirty south rap, old school atlanta hip hop",590291
3qL4moFMePG5zA87tLcCOM,Billy J. Kramer,artist,31,"british invasion, merseybeat",55033
5upXMwQ7ishuEbv4H79Sto,Chron Gen,artist,16,uk82,12012
4KtaHyqLFlKKb7aghnWBfE,Commander Cody and His Lost Planet Airmen,artist,32,country rock,19836
1Oedz03PvIZQvBJBneRd9S,Mink DeVille,artist,34,pub rock,40401
52K4ArhA4OgMO7AsyEgqCT,Bow Wow Wow,artist,35,"new romantic, new wave, new wave pop",111768
2tUGlReCZRMoRgl0IS79i3,No Mercy,artist,48,"boy band, eurodance",66941
2dMPVdTlcLlRcWtsrEXwAO,Livingston Taylor,artist,20,audiophile vocal,9433
3kUKwTJdH8FuWzF8p6Dg9E,Dave Brubeck,artist,46,"american modern classical, bebop, cool jazz, jazz, jazz piano",405422
0u2FHSq3ln94y5Q57xazwf,Keith Urban,artist,65,"australian country, australian pop, contemporary country, country, country road, modern country rock",5105985
2k7eX9JBghoFsvRljRzi01,Daryl Coley,artist,26,gospel,70292
5mxB08ktCukEhGMg2YZeEv,Colin Hay,artist,54,solo wave,114347
4RjtLUZNqLtMpRKIOaVokc,Dead Boys,artist,33,"early us punk, punk",131919
61hAcjvvUS6EXMpeeHwaDi,Kabah,artist,54,"latin pop, mexican pop",995521
1LPqJnojL09mceIxcFwXLx,Marty Balin,artist,31,,12715
6u17YlWtW4oqFF5Hn9UU79,"Harry Connick, Jr.",artist,45,"adult standards, contemporary vocal jazz, lounge, vocal jazz",528364
7J2lZBANizgPNfUzux31PV,David Gray,artist,56,"neo mellow, permanent wave",604479
6futYSDVulYR2PktBjTB5W,Big Daddy Kane,artist,45,"east coast hip hop, golden age hip hop, hardcore hip hop, old school hip hop",532804
090VebphoycdEyH165iMqc,Shirley Bassey,artist,48,"adult standards, easy listening",282768
6BMhCQJYHxxKAeqYS1p5rY,Hinder,artist,58,"alternative metal, nu metal, post-grunge",1860389
6o1A8Tb141Zdnaj7ntvjpl,Special Duties,artist,19,uk82,9123
7jM2XoJBKhdL8oNnDr4re9,The Ozark Mountain Daredevils,artist,43,"classic rock, country rock, soft rock, southern rock",192542
1QPWAsWIjRcTfvY5uH8dov,Catherine Wheel,artist,32,"dream pop, grungegaze, nu gaze, shoegaze, spacegrunge",59919
2gINJ8xw86xawPyGvx1bla,KRS-One,artist,50,"bronx hip hop, conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop",642315
36eTeLNx8ErucrEyRm6JOo,Shenandoah,artist,54,"contemporary country, country, country road",464316
5Q8gM5SMBT2LAoZ5LzqAvH,Frank Black,artist,36,"alternative rock, power pop",111246
7qkq2G92f2yMJVejh6NBEJ,Batmobile,artist,27,psychobilly,40204
6MIbrfpc9aH6gsEl2yep68,fIREHOSE,artist,24,"gbvfi, post-hardcore, post-punk",39959
1gfIkFZ4hIs2gETkRVaY68,Sons of the Pioneers,artist,36,"cowboy western, traditional country, vocal harmony group, western swing",45142
56x8mYvS3cyDGAi8N2FxbB,Randy Houser,artist,58,"contemporary country, country, country road",1009329
26s8LSolLfCIY88ysQbIuT,Three 6 Mafia,artist,60,"crunk, dirty south rap, gangster rap, memphis hip hop, southern hip hop, tennessee hip hop, trap",1299996
0MBIKH9DjtBkv8O3nS6szj,"10,000 Maniacs",artist,45,"ectofolk, lilith, new wave, new wave pop, pop rock, singer-songwriter",379287
2iclO3rlyF0YVNE46ctYRj,Jungle Brothers,artist,38,"east coast hip hop, golden age hip hop, hip house, jazz rap, old school hip hop",179666
7zMVPOJPs5jgU8NorRxqJe,Michael Learns To Rock,artist,60,"boy band, danish pop rock",1401992
5krkohEVJYw0qoB5VWwxaC,The Black Crowes,artist,58,"album rock, blues rock, classic rock, electric blues, hard rock, heartland rock, jam band, rock, southern rock",755515
4OgNARLQSC4yy7Dsa5cqxx,Yuri,artist,60,"latin pop, mexican pop",2409369
0abGE6ExPPQzzPAZFROU3Y,Depswa,artist,28,hard alternative,15779
0f3kLT4wvi2mFHlHJgV8Hl,Kajagoogoo,artist,42,"new romantic, new wave pop, synthpop",254341
0NbfKEOTQCcwd6o7wSDOHI,The Game,artist,68,"detroit hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",4774624
3bIAUCN08OjlkGrqRjJDji,Playa,artist,29,"contemporary r&b, new jack swing",59061
4jSYHcSo85heWskYvAULio,Mojave 3,artist,42,"dream pop, slowcore",132750
6kz7WuPaUa4QVreP27I33i,The Paul Butterfield Blues Band,artist,33,"blues, blues rock, chicago blues, country rock, electric blues, harmonica blues, southern rock, traditional blues",107439
4omQQTNN7ILiMsSB2k9eqX,Scatman John,artist,51,eurodance,162006
3nm0KMLo1Z6hyJ4QYa0x9r,The Business,artist,30,"oi, punk, punk 'n' roll",48843
772SIFJQiXTCfxncTK1UMn,Aaron Hall,artist,43,"contemporary r&b, new jack swing, r&b",523037
6QvgWa4x3Ij4tvBpFMo11P,Tony Joe White,artist,45,"louisiana blues, swamp blues, swamp pop, swamp rock",127889
4Uv0Jg45Oq7vBXXwQNhXyf,Brick,artist,35,"classic soul, disco, funk, p funk, post-disco, quiet storm, soul, southern soul",169731
1zuJe6b1roixEKMOtyrEak,Tina Turner,artist,66,soft rock,4017596
6eQHjJJa52LUGjBKP5UPos,Animotion,artist,36,"new romantic, new wave pop, synthpop",52169
4YHtIE7FI8ITfekzzN5Jpl,Shuggie Otis,artist,45,"funk, psychedelic soul, soul",163741
18YelxQioKKPXK1PE5hh1n,G.Q.,artist,35,"classic soul, disco, funk, p funk, post-disco, quiet storm",65578
4FPmAi3p4T3p0AsthfqHMA,The Primitives,artist,37,"britpop, c86, candy pop",38768
6APm8EjxOHSYM5B4i3vT3q,MercyMe,artist,60,"ccm, christian alternative rock, christian indie, christian music",1776802
5ye4TzZU2L7cxiQgCZoJUH,The Cadillacs,artist,26,"doo-wop, rhythm and blues, rock-and-roll",44433
49toRK8uaQwAO8ntEAJ1vx,The Creatures,artist,22,"gothic rock, uk post-punk",33514
7JSIM5U7TZym5M3Q1AFG80,The Orlons,artist,29,"classic girl group, doo-wop, rhythm and blues",25551
4KHdmkq99PXA6QEJ2lKpA3,Heavy D & The Boyz,artist,43,"contemporary r&b, east coast hip hop, new jack swing, old school hip hop",465447
0g3EsNvUCwgpsdkAiIC50W,Bettye Swann,artist,35,southern soul,48744
4aJTB79uwT4sP0Nb8QGWHc,Joe Nichols,artist,54,"arkansas country, contemporary country, country, country road",766857
7sVQKNtdP2NylxMgbNOJMM,Goldfinger,artist,51,"pop punk, punk, ska, skate punk, socal pop punk",427093
12P4Y2MpLZqfilLWU2LkoM,Shel Silverstein,artist,26,,15659
4eQJIXFEujzhTVVS1gIfu5,Deee-Lite,artist,49,hip house,157776
0r8toju2ecKaVtItkzAnNi,Aleks Syntek,artist,60,"latin arena pop, latin pop, mexican pop",1524385
0OwaxYpG77PWKSLtj1QzG8,The Chambers Brothers,artist,32,"psychedelic rock, psychedelic soul",30342
6RZUqkomCmb8zCRqc9eznB,Placebo,artist,61,"alternative rock, britpop, permanent wave, rock",1900689
6rxiUsSvkn5yTs1kfuV8Le,St. Lunatics,artist,31,"dirty south rap, st louis rap",177573
1VJspRsoC6c0bvqhnSiFCs,iNi Kamoze,artist,55,"reggae, reggae fusion, roots reggae",162261
36HvjE9pV91jEjO1qBRidS,B.G.,artist,47,"dirty south rap, new orleans rap",647860
7dupCiguCFkYZRisA3foPu,Monie Love,artist,31,"alternative r&b, golden age hip hop, old school uk hip hop",24896
0oM8RWZXhJYSnzGdepP7fM,Aaron Shust,artist,41,"ccm, christian alternative rock, christian music, rock cristiano",232177
2hbA9AbMYcgXBGgBK6MCfx,Cornelio Reyna,artist,56,"musica mexicana, norteno, ranchera",1117812
3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,artist,61,"neon pop punk, pop emo, pop punk, screamo",2271854
6evKD5JWJON3qPBJtUEmtY,G-Unit,artist,59,"detroit hip hop, gangster rap, hardcore hip hop, hip hop, nyc rap, pop rap, queens hip hop, rap, southern hip hop",2405684
0jx4hPtb5enLdBDdHKuSgf,Kottonmouth Kings,artist,43,"horrorcore, rap metal, rap rock",341279
2KK4fR5VwOjGzJxjbGxMIu,The Friends Of Distinction,artist,33,"classic soul, motown",53591
4D9H6CaKzDTaN1EbAHypYg,Dwarves,artist,36,"chicago punk, hardcore punk, punk, punk 'n' roll, skate punk",65206
1HINQyW0VMYvvcmTPFGcHR,Godhead,artist,26,"industrial metal, industrial rock",33935
6T6T5RCps6bHzTSDq8pyFj,Fiction Factory,artist,41,"new romantic, new wave pop, scottish new wave",24904
5LfXEvzfy6pPUcX1SclyA3,Pablo Montero,artist,39,"latin pop, mariachi, ranchera",438723
30sqtiTKIb1oDve0SdYayT,Anti-Flag,artist,46,"punk, skate punk",436012
0tGZBRO4tZjpUOZcD7tMeS,Half Pint,artist,37,"lovers rock, old school dancehall, reggae, roots reggae",71962
3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,artist,48,"modern ska punk, punk, ska, ska punk, skate punk, socal pop punk",488944
7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,artist,60,"album rock, classic rock, hard rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock",1584835
0rHiOzaAbw3cCp8D7yjyig,Flobots,artist,42,"conscious hip hop, nerdcore",186787
5L1n6wVJMxBw6sZbxD0XAU,Quietdrive,artist,34,"neon pop punk, pixie, pop punk",72593
0lVGx5D7ylaycWxIdGXMt0,The Pursuit Of Happiness,artist,23,canadian rock,18727
0FRIWJYklnmsll5M6h4gUL,The Carter Family,artist,35,"appalachian folk, country gospel, traditional country, traditional folk, vocal harmony group",59047
3qfrrrSO7utFdJkM2tvMRb,CeCe Winans,artist,58,gospel,874188
49FeZO3eSrJs7oH7lYLU1r,Kelly Price,artist,45,"contemporary r&b, hip pop, r&b, urban contemporary",1016880
2IAZ2xX1Ovh5jxhBWE7wda,Donavon Frankenreiter,artist,52,neo mellow,384526
5ZEAzHE2TzAwUcOj6jMIgf,Donny Osmond,artist,51,bubblegum pop,106583
25TKXk9zo9yk0HMJQ3TuE9,Kurtis Blow,artist,33,"east coast hip hop, harlem hip hop, old school hip hop",220466
